# Time,nT,Gauss
1.412100000000000080e+02, -6.209204465676850305e+03, -6.209204465676850665e-02
1.412299999999999898e+02, -6.236739178401208846e+03, -6.236739178401209255e-02
1.412500000000000000e+02, -6.264532957926861855e+03, -6.264532957926861878e-02
1.412700000000000102e+02, -6.294784391374746519e+03, -6.294784391374746990e-02
1.412899999999999920e+02, -6.321076365320914192e+03, -6.321076365320914270e-02
1.413100000000000023e+02, -6.349764211404755770e+03, -6.349764211404755609e-02
1.413300000000000125e+02, -6.376117199251040802e+03, -6.376117199251041257e-02
1.413499999999999943e+02, -6.402990132140189417e+03, -6.402990132140190527e-02
1.413700000000000045e+02, -6.431182668717216984e+03, -6.431182668717216888e-02
1.413899999999999864e+02, -6.456176652696673045e+03, -6.456176652696674068e-02
1.414099999999999966e+02, -6.481007374118938969e+03, -6.481007374118939734e-02
1.414300000000000068e+02, -6.508498796514693822e+03, -6.508498796514694540e-02
1.414499999999999886e+02, -6.537414523610974356e+03, -6.537414523610975137e-02
1.414699999999999989e+02, -6.567189041213635392e+03, -6.567189041213636336e-02
1.414900000000000091e+02, -6.595100415676040939e+03, -6.595100415676041772e-02
1.415099999999999909e+02, -6.617107941558664606e+03, -6.617107941558665607e-02
1.415300000000000011e+02, -6.643637723702638141e+03, -6.643637723702638942e-02
1.415500000000000114e+02, -6.670182129082993924e+03, -6.670182129082993794e-02
1.415699999999999932e+02, -6.695175940030041602e+03, -6.695175940030041739e-02
1.415900000000000034e+02, -6.722739122940209199e+03, -6.722739122940209200e-02
1.416100000000000136e+02, -6.750308188980239720e+03, -6.750308188980240487e-02
1.416299999999999955e+02, -6.775587295873770927e+03, -6.775587295873770899e-02
1.416500000000000057e+02, -6.801979525936688333e+03, -6.801979525936688309e-02
1.416699999999999875e+02, -6.828906498767073572e+03, -6.828906498767074729e-02
1.416899999999999977e+02, -6.853834349572973224e+03, -6.853834349572973661e-02
1.417100000000000080e+02, -6.878912205553580861e+03, -6.878912205553582015e-02
1.417299999999999898e+02, -6.902596785277233721e+03, -6.902596785277234637e-02
1.417500000000000000e+02, -6.931277453518214315e+03, -6.931277453518214227e-02
1.417700000000000102e+02, -6.958822809919298379e+03, -6.958822809919298913e-02
1.417899999999999920e+02, -6.985539261038198674e+03, -6.985539261038199721e-02
1.418100000000000023e+02, -7.008605560680836788e+03, -7.008605560680837565e-02
1.418300000000000125e+02, -7.034706325510424904e+03, -7.034706325510425851e-02
1.418499999999999943e+02, -7.065719233937174067e+03, -7.065719233937174659e-02
1.418700000000000045e+02, -7.091916376788072739e+03, -7.091916376788073850e-02
1.418899999999999864e+02, -7.114795035390779958e+03, -7.114795035390780731e-02
1.419099999999999966e+02, -7.138671223364995058e+03, -7.138671223364995155e-02
1.419300000000000068e+02, -7.162968857848101834e+03, -7.162968857848102389e-02
1.419499999999999886e+02, -7.189085663448071500e+03, -7.189085663448072094e-02
1.419699999999999989e+02, -7.214136807496860456e+03, -7.214136807496861203e-02
1.419900000000000091e+02, -7.241507345222182266e+03, -7.241507345222182590e-02
1.420099999999999909e+02, -7.264341603635150022e+03, -7.264341603635150746e-02
1.420300000000000011e+02, -7.292762306071831517e+03, -7.292762306071831624e-02
1.420500000000000114e+02, -7.317880542894097744e+03, -7.317880542894097951e-02
1.420699999999999932e+02, -7.342162201809249382e+03, -7.342162201809250555e-02
1.420900000000000034e+02, -7.364456123570167620e+03, -7.364456123570167767e-02
1.421100000000000136e+02, -7.389100201683289924e+03, -7.389100201683290736e-02
1.421299999999999955e+02, -7.413184409072415292e+03, -7.413184409072415271e-02
1.421500000000000057e+02, -7.438954915653283024e+03, -7.438954915653284150e-02
1.421699999999999875e+02, -7.464601285679945249e+03, -7.464601285679946241e-02
1.421899999999999977e+02, -7.490818924346909625e+03, -7.490818924346910601e-02
1.422100000000000080e+02, -7.514527015175859560e+03, -7.514527015175860580e-02
1.422299999999999898e+02, -7.538375675475622302e+03, -7.538375675475622595e-02
1.422500000000000000e+02, -7.566111438244875899e+03, -7.566111438244876863e-02
1.422700000000000102e+02, -7.593674872615406457e+03, -7.593674872615406579e-02
1.422899999999999920e+02, -7.615809443990514410e+03, -7.615809443990514960e-02
1.423100000000000023e+02, -7.639556037677012682e+03, -7.639556037677013023e-02
1.423300000000000125e+02, -7.662699827101485425e+03, -7.662699827101486505e-02
1.423499999999999943e+02, -7.686424179416063453e+03, -7.686424179416063984e-02
1.423700000000000045e+02, -7.710527214580948566e+03, -7.710527214580949196e-02
1.423899999999999864e+02, -7.735041260292080551e+03, -7.735041260292081777e-02
1.424099999999999966e+02, -7.759455514566459897e+03, -7.759455514566460099e-02
1.424300000000000068e+02, -7.783308368620559122e+03, -7.783308368620560358e-02
1.424499999999999886e+02, -7.810182417649024501e+03, -7.810182417649025322e-02
1.424699999999999989e+02, -7.832016369913662857e+03, -7.832016369913663567e-02
1.424900000000000091e+02, -7.854183944758246071e+03, -7.854183944758247327e-02
1.425099999999999909e+02, -7.878762033890956445e+03, -7.878762033890956973e-02
1.425300000000000011e+02, -7.902337267553454694e+03, -7.902337267553455336e-02
1.425500000000000114e+02, -7.927323635378873405e+03, -7.927323635378874522e-02
1.425699999999999932e+02, -7.952083958137955051e+03, -7.952083958137955155e-02
1.425900000000000034e+02, -7.978022798288568083e+03, -7.978022798288568473e-02
1.426100000000000136e+02, -8.000324892527125485e+03, -8.000324892527126142e-02
1.426299999999999955e+02, -8.022927558271138878e+03, -8.022927558271139570e-02
1.426500000000000057e+02, -8.047851506664681438e+03, -8.047851506664682741e-02
1.426699999999999875e+02, -8.071903001039843730e+03, -8.071903001039844316e-02
1.426899999999999977e+02, -8.095009461969677432e+03, -8.095009461969678022e-02
1.427100000000000080e+02, -8.118223065824315199e+03, -8.118223065824316242e-02
1.427299999999999898e+02, -8.140560500837453219e+03, -8.140560500837454305e-02
1.427500000000000000e+02, -8.163392657798089203e+03, -8.163392657798089480e-02
1.427700000000000102e+02, -8.185106248941478043e+03, -8.185106248941478868e-02
1.427899999999999920e+02, -8.208677771426162508e+03, -8.208677771426163561e-02
1.428100000000000023e+02, -8.232766708588376787e+03, -8.232766708588377946e-02
1.428300000000000125e+02, -8.256314803662469785e+03, -8.256314803662470614e-02
1.428499999999999943e+02, -8.279722881853029321e+03, -8.279722881853029959e-02
1.428700000000000045e+02, -8.302264795122706346e+03, -8.302264795122707430e-02
1.428899999999999864e+02, -8.325935346751222824e+03, -8.325935346751223154e-02
1.429099999999999966e+02, -8.347437461891346175e+03, -8.347437461891346611e-02
1.429300000000000068e+02, -8.370791651176914456e+03, -8.370791651176914816e-02
1.429499999999999886e+02, -8.393023870941056884e+03, -8.393023870941057618e-02
1.429699999999999989e+02, -8.415963491491485911e+03, -8.415963491491486315e-02
1.429900000000000091e+02, -8.440086472474748007e+03, -8.440086472474749024e-02
1.430099999999999909e+02, -8.460907040325382695e+03, -8.460907040325382766e-02
1.430300000000000011e+02, -8.482108156814578251e+03, -8.482108156814578692e-02
1.430500000000000114e+02, -8.505154693689983105e+03, -8.505154693689984113e-02
1.430699999999999932e+02, -8.529079316311241200e+03, -8.529079316311241610e-02
1.430900000000000034e+02, -8.551754073166022863e+03, -8.551754073166023540e-02
1.431100000000000136e+02, -8.572845128491922878e+03, -8.572845128491923816e-02
1.431299999999999955e+02, -8.596204092581971054e+03, -8.596204092581971601e-02
1.431500000000000057e+02, -8.618266234289803833e+03, -8.618266234289805039e-02
1.431699999999999875e+02, -8.640350409030981609e+03, -8.640350409030982115e-02
1.431899999999999977e+02, -8.663476004682708663e+03, -8.663476004682708898e-02
1.432100000000000080e+02, -8.684258595723869803e+03, -8.684258595723870489e-02
1.432299999999999898e+02, -8.706513743059176704e+03, -8.706513743059177135e-02
1.432500000000000000e+02, -8.728591183824202744e+03, -8.728591183824203903e-02
1.432700000000000102e+02, -8.750534626473494427e+03, -8.750534626473495392e-02
1.432899999999999920e+02, -8.774516665532153638e+03, -8.774516665532154647e-02
1.433100000000000023e+02, -8.794272603778314078e+03, -8.794272603778315045e-02
1.433300000000000125e+02, -8.817428459179396668e+03, -8.817428459179398048e-02
1.433499999999999943e+02, -8.839125100691593616e+03, -8.839125100691594406e-02
1.433700000000000045e+02, -8.862628375709309694e+03, -8.862628375709311057e-02
1.433899999999999864e+02, -8.881852318294513680e+03, -8.881852318294514159e-02
1.434099999999999966e+02, -8.902784842360870243e+03, -8.902784842360871032e-02
1.434300000000000068e+02, -8.923252077454864775e+03, -8.923252077454865705e-02
1.434499999999999886e+02, -8.946001656292763073e+03, -8.946001656292763837e-02
1.434699999999999989e+02, -8.965502479789416611e+03, -8.965502479789416723e-02
1.434900000000000091e+02, -8.988303688765092375e+03, -8.988303688765092447e-02
1.435099999999999909e+02, -9.008909887331374193e+03, -9.008909887331374711e-02
1.435300000000000011e+02, -9.032413614436669377e+03, -9.032413614436669846e-02
1.435500000000000114e+02, -9.053314323193168093e+03, -9.053314323193169255e-02
1.435699999999999932e+02, -9.075284925780157209e+03, -9.075284925780158218e-02
1.435900000000000034e+02, -9.096060915839640074e+03, -9.096060915839640493e-02
1.436100000000000136e+02, -9.118484625073697316e+03, -9.118484625073698668e-02
1.436299999999999955e+02, -9.137526124234633244e+03, -9.137526124234633673e-02
1.436500000000000057e+02, -9.158500061626993556e+03, -9.158500061626993760e-02
1.436699999999999875e+02, -9.177969640387951586e+03, -9.177969640387952099e-02
1.436899999999999977e+02, -9.199322259073380337e+03, -9.199322259073380859e-02
1.437100000000000080e+02, -9.221711017055455159e+03, -9.221711017055456150e-02
1.437299999999999898e+02, -9.240712387809246138e+03, -9.240712387809246753e-02
1.437500000000000000e+02, -9.262193216746520193e+03, -9.262193216746521240e-02
1.437700000000000102e+02, -9.283488483651115530e+03, -9.283488483651115841e-02
1.437899999999999920e+02, -9.304734097610431490e+03, -9.304734097610432852e-02
1.438100000000000023e+02, -9.323889829912503046e+03, -9.323889829912504479e-02
1.438300000000000125e+02, -9.344390900887141470e+03, -9.344390900887142304e-02
1.438499999999999943e+02, -9.364366996574099176e+03, -9.364366996574099988e-02
1.438700000000000045e+02, -9.385730372599999100e+03, -9.385730372599999927e-02
1.438899999999999864e+02, -9.406868745665817187e+03, -9.406868745665818154e-02
1.439099999999999966e+02, -9.428319231257375577e+03, -9.428319231257376032e-02
1.439300000000000068e+02, -9.444189424160857016e+03, -9.444189424160857882e-02
1.439499999999999886e+02, -9.465352431252496899e+03, -9.465352431252498089e-02
1.439699999999999989e+02, -9.486590934091986128e+03, -9.486590934091987393e-02
1.439900000000000091e+02, -9.505477998613503587e+03, -9.505477998613504065e-02
1.440099999999999909e+02, -9.526126801129541491e+03, -9.526126801129541910e-02
1.440300000000000011e+02, -9.547026553807603705e+03, -9.547026553807604066e-02
1.440500000000000114e+02, -9.567029214537435109e+03, -9.567029214537435544e-02
1.440699999999999932e+02, -9.588875309344355628e+03, -9.588875309344356557e-02
1.440900000000000034e+02, -9.607768321489373193e+03, -9.607768321489373875e-02
1.441100000000000136e+02, -9.627384670880570411e+03, -9.627384670880571871e-02
1.441299999999999955e+02, -9.649214432941360428e+03, -9.649214432941360942e-02
1.441500000000000057e+02, -9.666735023686056593e+03, -9.666735023686057193e-02
1.441699999999999875e+02, -9.687226688527463921e+03, -9.687226688527464380e-02
1.441899999999999977e+02, -9.707497130254079821e+03, -9.707497130254080786e-02
1.442100000000000080e+02, -9.726748000924029839e+03, -9.726748000924030635e-02
1.442299999999999898e+02, -9.743588381726955049e+03, -9.743588381726955849e-02
1.442500000000000000e+02, -9.766669584780136574e+03, -9.766669584780136859e-02
1.442700000000000102e+02, -9.787300124752784541e+03, -9.787300124752784658e-02
1.442899999999999920e+02, -9.804278096699668822e+03, -9.804278096699670098e-02
1.443100000000000023e+02, -9.822855078020053043e+03, -9.822855078020054087e-02
1.443300000000000125e+02, -9.842759262254108762e+03, -9.842759262254109631e-02
1.443499999999999943e+02, -9.861729599799229618e+03, -9.861729599799230750e-02
1.443700000000000045e+02, -9.880356469631955406e+03, -9.880356469631956795e-02
1.443899999999999864e+02, -9.901747267603615910e+03, -9.901747267603616676e-02
1.444099999999999966e+02, -9.918410633997093100e+03, -9.918410633997093440e-02
1.444300000000000068e+02, -9.936691472141979830e+03, -9.936691472141979953e-02
1.444499999999999886e+02, -9.957150589920769562e+03, -9.957150589920769901e-02
1.444699999999999989e+02, -9.976091877076183664e+03, -9.976091877076184722e-02
1.444900000000000091e+02, -9.995016151219959283e+03, -9.995016151219959788e-02
1.445099999999999909e+02, -1.001252989996346332e+04, -1.001252989996346404e-01
1.445300000000000011e+02, -1.003182006165763960e+04, -1.003182006165763973e-01
1.445500000000000114e+02, -1.005220800964149021e+04, -1.005220800964149036e-01
1.445699999999999932e+02, -1.007213777074336031e+04, -1.007213777074336125e-01
1.445900000000000034e+02, -1.009209825476595688e+04, -1.009209825476595768e-01
1.446100000000000136e+02, -1.011072521430322195e+04, -1.011072521430322335e-01
1.446299999999999955e+02, -1.012833097370276482e+04, -1.012833097370276630e-01
1.446500000000000057e+02, -1.014699351613753606e+04, -1.014699351613753686e-01
1.446699999999999875e+02, -1.016475801202493312e+04, -1.016475801202493395e-01
1.446899999999999977e+02, -1.018103920750453472e+04, -1.018103920750453584e-01
1.447100000000000080e+02, -1.019944414519206111e+04, -1.019944414519206172e-01
1.447299999999999898e+02, -1.021777719753567908e+04, -1.021777719753567959e-01
1.447500000000000000e+02, -1.023658929861250181e+04, -1.023658929861250289e-01
1.447700000000000102e+02, -1.025503998013997625e+04, -1.025503998013997664e-01
1.447899999999999920e+02, -1.027469095531584935e+04, -1.027469095531585025e-01
1.448100000000000023e+02, -1.029143130757886684e+04, -1.029143130757886743e-01
1.448300000000000125e+02, -1.030860443986301834e+04, -1.030860443986301861e-01
1.448499999999999943e+02, -1.032666752582914887e+04, -1.032666752582915015e-01
1.448700000000000045e+02, -1.034581179597692972e+04, -1.034581179597693079e-01
1.448899999999999864e+02, -1.036423308033505236e+04, -1.036423308033505297e-01
1.449099999999999966e+02, -1.038293363008571032e+04, -1.038293363008571113e-01
1.449300000000000068e+02, -1.040039218302702102e+04, -1.040039218302702129e-01
1.449499999999999886e+02, -1.041784366280702307e+04, -1.041784366280702340e-01
1.449699999999999989e+02, -1.043763171328867429e+04, -1.043763171328867534e-01
1.449900000000000091e+02, -1.045473642704145459e+04, -1.045473642704145556e-01
1.450099999999999909e+02, -1.047142942916300490e+04, -1.047142942916300529e-01
1.450300000000000011e+02, -1.048887075656473826e+04, -1.048887075656473877e-01
1.450500000000000114e+02, -1.050774196784215201e+04, -1.050774196784215325e-01
1.450699999999999932e+02, -1.052421675579451221e+04, -1.052421675579451321e-01
1.450900000000000034e+02, -1.054453880642164586e+04, -1.054453880642164665e-01
1.451100000000000136e+02, -1.056129211521147226e+04, -1.056129211521147360e-01
1.451299999999999955e+02, -1.057742778844164604e+04, -1.057742778844164705e-01
1.451500000000000057e+02, -1.059662599490673529e+04, -1.059662599490673596e-01
1.451699999999999875e+02, -1.061313538743301797e+04, -1.061313538743301893e-01
1.451899999999999977e+02, -1.063177331908761880e+04, -1.063177331908762013e-01
1.452100000000000080e+02, -1.064965839649024565e+04, -1.064965839649024693e-01
1.452299999999999898e+02, -1.066553330203858604e+04, -1.066553330203858646e-01
1.452500000000000000e+02, -1.068076950861552723e+04, -1.068076950861552854e-01
1.452700000000000102e+02, -1.069823720152675196e+04, -1.069823720152675295e-01
1.452899999999999920e+02, -1.071653380175707571e+04, -1.071653380175707632e-01
1.453100000000000023e+02, -1.073321876665911259e+04, -1.073321876665911390e-01
1.453300000000000125e+02, -1.075073352120348864e+04, -1.075073352120348991e-01
